customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4487-ZYJZK,Female,0,Yes,Yes,38,Yes,No,One year,No,Credit card (automatic),19.6,763.1,No
0708-LGSMF,Male,0,Yes,No,13,Yes,DSL,Month-to-month,Yes,Electronic check,65.85,902.25,No
0057-QBUQH,Female,0,No,Yes,43,Yes,No,Two year,Yes,Electronic check,25.1,1070.15,No
3920-HIHMQ,Female,0,No,Yes,26,Yes,DSL,Month-to-month,Yes,Mailed check,49.5,1265.65,No
0613-WUXUM,Female,0,Yes,Yes,70,Yes,No,Two year,Yes,Mailed check,19.2,1401.4,No
7568-PODML,Male,0,No,No,1,No,DSL,Month-to-month,Yes,Mailed check,45.3,45.3,Yes
1397-XKKWR,Male,0,No,No,7,No,DSL,One year,No,Mailed check,35.3,264.8,No
8097-OMULG,Male,0,Yes,Yes,59,Yes,DSL,One year,No,Credit card (automatic),76.75,4541.9,No
5081-NWSUP,Female,0,No,No,10,Yes,DSL,One year,No,Mailed check,64.9,685.55,No
8085-MSNLK,Female,0,Yes,No,62,Yes,Fiber optic,Two year,No,Mailed check,113.95,6891.4,No
4523-WXCEF,Female,0,Yes,No,59,Yes,Fiber optic,Month-to-month,No,Electronic check,101.1,6039.9,Yes
1468-DEFNC,Male,1,Yes,Yes,64,Yes,No,Two year,Yes,Bank transfer (automatic),24.4,1548.65,No
3097-NQYSN,Male,1,Yes,No,2,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.85,156.35,Yes
7110-BDTWG,Female,0,Yes,No,71,No,DSL,Two year,Yes,Electronic check,47.05,3263.6,No
9605-WGJVW,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.2,70.2,No
4700-UBQMV,Male,0,Yes,Yes,21,Yes,DSL,One year,Yes,Bank transfer (automatic),75.9,1549.75,No
5553-AOINX,Female,1,Yes,Yes,66,Yes,Fiber optic,One year,Yes,Electronic check,104.9,6891.45,No
4226-KKDON,Male,0,No,No,8,Yes,DSL,Month-to-month,Yes,Electronic check,66.65,520.95,No
3308-DGHKL,Male,0,No,No,69,Yes,No,Two year,Yes,Bank transfer (automatic),19.3,1447.9,No
0080-EMYVY,Female,0,No,No,14,Yes,DSL,One year,No,Credit card (automatic),51.45,727.85,No
6218-KNUBD,Male,0,No,No,6,Yes,DSL,Month-to-month,No,Electronic check,59.45,357.6,No
0871-URUWO,Male,0,Yes,No,13,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),102.25,1359,Yes
6198-PNNSZ,Female,0,Yes,No,56,Yes,Fiber optic,One year,No,Bank transfer (automatic),109.8,6109.65,No
4132-POCZS,Male,0,Yes,No,52,No,DSL,Month-to-month,Yes,Electronic check,39.9,2020.9,No
5614-DNZCE,Female,0,No,No,58,Yes,DSL,Two year,Yes,Credit card (automatic),64.9,3795.45,No
3258-SANFR,Male,1,No,No,6,Yes,DSL,Month-to-month,No,Credit card (automatic),44.7,276.5,No
3190-ITQXP,Female,0,Yes,Yes,46,Yes,No,Two year,No,Bank transfer (automatic),20.25,890.35,No
0870-VEMYL,Female,0,No,No,5,Yes,DSL,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes
3982-XWFZQ,Female,0,Yes,No,42,Yes,DSL,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,One year,Yes,Mailed check,20.35,938.95,No
4009-ALQFH,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes
5222-IMUKT,Male,0,No,No,32,Yes,Fiber optic,Month-to-month,No,Electronic check,91.05,2871.5,No
8901-UPRHR,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),109.2,7711.45,No
3845-FXCYS,Male,0,No,No,2,Yes,No,Month-to-month,Yes,Electronic check,19.65,31.2,No
5857-XRECV,Female,0,No,Yes,2,Yes,No,One year,No,Bank transfer (automatic),20.5,38.25,No
0725-CXOTM,Female,0,No,No,36,Yes,DSL,One year,Yes,Credit card (automatic),89.65,3348.1,No
3427-GGZZI,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.1,1620.8,No
4077-CROMM,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes
3154-CFSZG,Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,No,Electronic check,90.05,4137.2,No
2868-MZAGQ,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.25,79.25,Yes
4847-QNOKA,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes
0475-RIJEP,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes
1260-TTRXI,Male,0,No,No,4,Yes,DSL,Month-to-month,No,Electronic check,54.3,195.3,Yes
3413-CSSTH,Male,0,No,No,41,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,No
8111-RKSPX,Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes
1585-MQSSU,Male,0,No,No,17,Yes,DSL,Month-to-month,No,Mailed check,51.5,900.5,Yes
0071-NDAFP,Male,0,Yes,Yes,25,Yes,No,Two year,No,Credit card (automatic),25.5,630.6,No
6458-CYIDZ,Female,1,No,No,5,Yes,Fiber optic,Month-to-month,No,Electronic check,80.7,374.8,No
8559-CIZFV,Male,0,Yes,Yes,21,Yes,DSL,One year,No,Mailed check,77.5,1625,Yes
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.1,7234.8,No
2279-AXJJK,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No
4439-JMPMT,Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.75,470.95,Yes
6537-OTKMY,Male,0,No,No,15,No,DSL,One year,No,Electronic check,50.75,688.2,No
1599-MMYRQ,Male,0,Yes,Yes,62,Yes,Fiber optic,One year,Yes,Credit card (automatic),81.45,4983.05,No
1452-UZOSF,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),106.1,7548.6,No
2097-YVPKN,Male,0,No,No,65,Yes,No,Two year,No,Mailed check,25.75,1654.75,No
1932-UEDCX,Male,1,Yes,No,33,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No
5331-RGMTT,Male,1,Yes,No,54,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No
4759-PXTAN,Female,0,Yes,No,59,Yes,DSL,One year,Yes,Electronic check,80.1,4693.2,No
3428-MMGUB,Male,0,No,No,60,Yes,Fiber optic,Two year,Yes,Electronic check,89.55,5231.2,No
6549-BTYPG,Female,0,Yes,No,60,No,DSL,Two year,No,Credit card (automatic),60.8,3603.45,No
4476-OSWTN,Male,1,Yes,No,69,Yes,Fiber optic,One year,Yes,Mailed check,110.55,7610.1,No
3751-KTZEL,Female,0,No,No,1,No,DSL,Month-to-month,No,Mailed check,35.05,35.05,Yes
0458-HEUZG,Female,0,No,No,13,No,DSL,Two year,No,Mailed check,35.4,450.4,No
2578-JQPHZ,Male,0,No,No,44,Yes,Fiber optic,Two year,No,Bank transfer (automatic),100.1,4378.35,No
5813-UECBU,Male,1,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes
6726-WEXXK,Male,1,Yes,No,27,Yes,Fiber optic,One year,Yes,Electronic check,85.9,2220.1,No
4685-ERGHK,Male,0,No,No,57,Yes,Fiber optic,One year,Yes,Electronic check,86.9,4939.25,No
1354-YZFNB,Male,0,Yes,Yes,4,Yes,No,Two year,No,Credit card (automatic),19.55,68.8,No
9053-JZFKV,Male,0,No,No,67,Yes,Fiber optic,Two year,No,Credit card (automatic),116.2,7752.3,Yes
2890-WFBHU,Female,0,No,No,59,Yes,DSL,One year,No,Credit card (automatic),79.85,4786.1,No
6615-ZGEDR,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.7,19.7,Yes
4023-RTIQM,Female,1,Yes,No,31,No,DSL,One year,Yes,Credit card (automatic),50.4,1580.1,No
0864-FVJNJ,Female,0,Yes,Yes,64,Yes,Fiber optic,One year,No,Electronic check,113.35,7222.75,No
2754-XBHTB,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Yes
1597-LHYNC,Female,1,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95,2497.2,Yes
0186-CAERR,Male,0,No,No,71,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),116.3,8309.55,No
3162-KKZXO,Female,1,No,No,55,Yes,Fiber optic,One year,Yes,Electronic check,100.15,5409.75,No
0754-UKWQP,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.85,197.7,Yes
8873-GLDMH,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.85,401.3,No
8946-BFWSG,Male,0,Yes,Yes,63,Yes,No,Two year,No,Mailed check,25.25,1573.05,No
7493-TPUWZ,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.15,79.15,Yes
0547-HURJB,Male,0,No,Yes,12,Yes,No,Month-to-month,No,Credit card (automatic),21.05,235.8,No
8904-OPDCK,Male,1,Yes,No,54,No,DSL,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,No
0691-NIKRI,Female,0,No,No,40,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.95,4335.2,No
3249-VHRIP,Female,0,No,No,62,No,DSL,Two year,Yes,Credit card (automatic),43.6,2748.7,No
3736-BLEPA,Male,0,No,No,28,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),91.25,2483.65,No
9921-QFQUL,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,No,Mailed check,90.15,2044.95,No
4378-MYPGO,Male,0,Yes,Yes,68,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),105.25,7173.15,No
7798-JVXYM,Female,0,No,No,14,Yes,DSL,Month-to-month,Yes,Electronic check,69.65,921.4,No
2696-ECXKC,Female,0,Yes,Yes,55,Yes,Fiber optic,One year,No,Mailed check,100.9,5448.6,No
9330-IJWIO,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.35,1358.85,Yes
3384-CTMSF,Male,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.1,5135.15,No
1936-UAFEH,Female,0,No,No,68,Yes,Fiber optic,Two year,No,Credit card (automatic),110.25,7279.35,No
8079-XRJRS,Male,0,Yes,No,65,Yes,Fiber optic,One year,No,Electronic check,89.75,5769.6,Yes
1027-LKKQQ,Female,0,Yes,Yes,72,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.45,5886.85,No
5309-TAIKL,Female,0,No,No,7,Yes,DSL,Month-to-month,No,Bank transfer (automatic),62.8,418.3,No
9717-IOAAF,Male,0,No,Yes,27,Yes,No,Two year,Yes,Credit card (automatic),25.85,788.55,No
8884-ADFVN,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.95,700.85,Yes
0848-SOMKO,Male,0,No,No,70,No,DSL,Two year,No,Bank transfer (automatic),48.4,3442.8,No
2869-ADAWR,Female,0,No,No,45,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Yes
1535-VTJOQ,Female,0,No,No,24,Yes,No,Two year,No,Credit card (automatic),25.15,553,No
6368-TZZDT,Male,0,Yes,Yes,4,Yes,No,Two year,No,Credit card (automatic),19.5,96.85,No
1963-VAUKV,Female,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,20.4,20.4,Yes
3777-XROBG,Female,0,Yes,Yes,58,Yes,No,Two year,No,Credit card (automatic),19.55,1079.65,No
3999-WRNGR,Female,0,Yes,Yes,60,No,DSL,Month-to-month,Yes,Electronic check,49.75,3069.45,No
3466-RITXD,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No
2974-GGUXS,Female,1,Yes,No,36,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,No
7994-XIRTR,Male,1,No,No,54,Yes,DSL,One year,No,Bank transfer (automatic),65.25,3529.95,No
2101-RANCD,Female,0,No,No,55,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.1,4144.9,No
6728-CZFEI,Female,0,No,No,15,Yes,DSL,One year,No,Mailed check,56.15,931.9,No
3653-NCRDJ,Male,0,Yes,Yes,43,Yes,No,One year,Yes,Mailed check,19.2,776.25,No
3865-ZYKAD,Male,1,Yes,No,69,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No
1422-DGUBX,Male,0,Yes,No,32,Yes,Fiber optic,One year,Yes,Electronic check,79.25,2619.15,No
3926-YZVVX,Female,0,No,No,41,Yes,DSL,One year,No,Bank transfer (automatic),50.05,2029.05,No
6000-UKLWI,Male,0,No,No,41,Yes,No,Two year,No,Mailed check,20.15,802.35,No
2079-FBMZK,Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.25,418.4,Yes
8221-EQDGL,Male,0,Yes,No,35,Yes,DSL,Month-to-month,No,Mailed check,61,2130.45,No
0298-XACET,Male,0,Yes,Yes,52,No,DSL,Two year,No,Mailed check,50.2,2554,No
3551-HUAZH,Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.4,74.4,Yes
0254-WWRKD,Female,0,Yes,Yes,67,Yes,DSL,One year,No,Credit card (automatic),50.55,3431.75,No
7601-WFVZV,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.55,19.55,No
4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,Two year,No,Mailed check,19.9,550.1,No
9529-OFXHY,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No
8634-MPHTR,Male,1,Yes,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes
2669-QVCRG,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,No
2478-EEWWM,Male,0,Yes,No,59,No,DSL,Month-to-month,Yes,Electronic check,44.3,2666.75,No
9644-UMGQA,Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Electronic check,49.15,295.65,No
7945-PRBVF,Male,0,No,No,35,Yes,No,Two year,No,Bank transfer (automatic),21.45,705.45,No
0859-YGKFW,Male,0,Yes,Yes,18,Yes,No,One year,No,Bank transfer (automatic),20.05,345.9,No
3518-FSTWG,Male,1,Yes,No,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),109.55,7920.7,No
4351-QLCSU,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Credit card (automatic),55,55,Yes
5419-JPRRN,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.45,101.45,Yes
5921-NGYRH,Male,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.55,4764,No
9318-NKNFC,Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,18.85,18.85,Yes
3985-HOYPM,Male,0,No,No,26,Yes,No,One year,No,Mailed check,19.4,525.55,No
7254-IQWOZ,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.65,69.65,Yes
2474-BRUCM,Male,1,Yes,No,40,Yes,Fiber optic,Month-to-month,No,Electronic check,101.85,4086.3,Yes
4062-HBMOS,Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.05,5364.8,No
2676-ISHSF,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,20.3,20.3,No
6103-QCKFX,Female,0,Yes,Yes,44,Yes,DSL,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,No
5135-RDDQL,Female,0,Yes,Yes,63,Yes,DSL,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No
7016-BPGEU,Female,0,No,No,29,No,DSL,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes
0220-EBGCE,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.85,167.3,Yes
2834-JKOOW,Female,0,No,No,15,No,DSL,One year,No,Mailed check,45.9,693.45,No
7551-DACSP,Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Mailed check,55.3,324.25,Yes
1104-TNLZA,Male,1,Yes,No,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.8,2998,No
3439-GVUSX,Male,0,No,No,1,No,DSL,Month-to-month,No,Mailed check,24.4,24.4,No
5949-HGVJL,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Yes,Electronic check,73.05,1959.5,No
4891-NLUBA,Female,0,Yes,Yes,61,No,DSL,Two year,Yes,Bank transfer (automatic),61.45,3751.15,No
9626-WEQRM,Female,0,No,No,4,No,DSL,Month-to-month,Yes,Mailed check,29.15,110.05,No
1094-BKOSX,Female,0,Yes,Yes,45,No,DSL,One year,No,Bank transfer (automatic),51,2264.5,No
7696-AMHOD,Female,0,Yes,Yes,49,Yes,DSL,One year,No,Credit card (automatic),78,3824.2,No
9617-UDPEU,Female,0,No,No,22,Yes,No,One year,Yes,Mailed check,19.25,412.55,No
7426-GSWPO,Male,1,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No
3389-KTRXV,Female,0,Yes,Yes,23,Yes,No,Two year,No,Mailed check,23.85,625.65,No
1031-IIDEO,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.85,70.85,Yes
5702-KVQRD,Male,0,Yes,No,71,Yes,DSL,Two year,Yes,Electronic check,82.55,5832.65,No
9210-IAHGH,Female,0,No,No,7,Yes,DSL,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes
0023-XUOPT,Female,0,Yes,No,13,Yes,Fiber optic,Month-to-month,No,Electronic check,94.1,1215.6,Yes
4657-FWVFY,Female,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No
1000-AJSLD,Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,20.1,20.1,Yes
9696-RMYBA,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.1,398.55,No
8344-WFMFH,Male,0,No,Yes,9,Yes,DSL,Month-to-month,Yes,Electronic check,50.1,484.05,No
9600-NAXZN,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.4,4528,Yes
2791-SFVEW,Female,0,No,No,9,Yes,No,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No
1226-IENZN,Male,1,No,No,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.75,1218.25,No
2108-GLPQB,Male,0,Yes,No,25,Yes,DSL,Month-to-month,No,Credit card (automatic),55.55,1405.3,No
1122-YJBCS,Male,0,Yes,No,69,Yes,DSL,One year,Yes,Credit card (automatic),53.65,3804.4,No
4816-OKWNX,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),103.4,5236.4,No
2810-FTLEM,Female,0,No,No,16,Yes,DSL,Month-to-month,Yes,Electronic check,50.15,762.25,Yes
0898-XCGTF,Male,0,Yes,No,61,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),96.5,5673.7,No
2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,Month-to-month,No,Mailed check,20.05,406.05,No
0827-ITJPH,Male,0,No,No,36,Yes,No,Two year,Yes,Credit card (automatic),18.55,689,No
1925-TIBLE,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.5,582.5,Yes
4779-ZGICK,Male,0,Yes,Yes,48,Yes,No,Two year,No,Mailed check,23.55,1173.35,No
0048-PIHNL,Female,0,Yes,No,49,Yes,No,One year,No,Bank transfer (automatic),20.45,900.9,No
0818-OCPZO,Male,1,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes
3967-KXAPS,Male,0,Yes,No,72,Yes,DSL,Two year,No,Credit card (automatic),92.3,6719.9,No
4480-MBMLB,Female,0,No,No,36,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),104.8,3886.45,No
1395-OFUWC,Male,0,Yes,Yes,43,No,DSL,Month-to-month,No,Credit card (automatic),29.3,1224.05,No
2832-KJCRD,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.65,3988.5,No
2346-CZYIL,Male,0,No,No,27,Yes,No,Two year,No,Credit card (automatic),20.35,531.6,No
6258-NGCNG,Male,0,No,No,7,Yes,No,Month-to-month,No,Mailed check,23.5,173,No
4186-ZBUEW,Female,0,No,No,36,Yes,DSL,One year,Yes,Mailed check,70.7,2511.95,No
1442-BQPVU,Female,0,No,No,13,No,DSL,Month-to-month,No,Electronic check,29.15,357.15,No
3978-YNKDD,Male,0,No,Yes,19,Yes,No,Two year,No,Credit card (automatic),20.85,467.5,No
9589-ABEPT,Male,0,Yes,No,69,Yes,Fiber optic,Two year,Yes,Mailed check,92.45,6460.55,No
0305-SQECB,Female,0,No,Yes,11,No,DSL,One year,Yes,Mailed check,36.05,402.6,No
7605-SNLQG,Female,0,Yes,No,45,Yes,DSL,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No
8080-POTJR,Female,0,No,No,30,Yes,DSL,One year,Yes,Credit card (automatic),79.3,2427.1,No
0516-OOHAR,Male,0,Yes,Yes,28,Yes,Fiber optic,One year,No,Bank transfer (automatic),100.35,2799,No
2027-CWDNU,Male,0,Yes,Yes,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.6,1601.5,No
7878-RTCZG,Female,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.9,19.9,No
2272-QAGFO,Female,1,No,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes
4989-LIXVT,Male,1,No,No,68,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.9,6503.2,No
9850-OWRHQ,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),74.1,228,Yes
9530-GRMJG,Male,0,Yes,Yes,70,Yes,DSL,Two year,Yes,Electronic check,84.1,5979.7,No
6898-RBTLU,Female,0,Yes,Yes,49,Yes,DSL,Two year,No,Bank transfer (automatic),79.3,3902.45,No
2061-VVFST,Female,0,Yes,No,37,Yes,No,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No
0685-MLYYM,Female,1,No,No,2,Yes,Fiber optic,Month-to-month,No,Electronic check,70.75,154.85,Yes
0749-IRGQE,Female,1,Yes,No,13,No,DSL,Month-to-month,No,Electronic check,45.3,528.45,No
2256-YLYLP,Male,0,Yes,Yes,68,Yes,DSL,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No
5666-CYCYZ,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.55,2259.35,No
2740-JFBOK,Male,0,No,No,10,Yes,No,Month-to-month,Yes,Electronic check,24,226.55,No
8976-OQHGT,Female,0,Yes,Yes,4,Yes,DSL,Month-to-month,No,Mailed check,56.5,235.1,Yes
1241-FPMOF,Male,0,No,No,52,Yes,No,Two year,No,Mailed check,19.65,1025.05,No
9928-BZVLZ,Female,0,No,No,12,No,DSL,Two year,No,Mailed check,49.85,552.1,No
2775-SEFEE,Male,0,No,Yes,0,Yes,DSL,Two year,Yes,Bank transfer (automatic),61.9,NA,No
5294-CDGWY,Male,0,Yes,Yes,51,No,DSL,One year,No,Electronic check,59.3,3014.65,Yes
1591-MQJTP,Male,1,Yes,No,51,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),93.65,4839.15,No
5295-PCJOO,Male,0,No,Yes,4,Yes,DSL,Month-to-month,Yes,Electronic check,49.4,184.4,Yes
2369-FEVNO,Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,19.9,19.9,No
7471-MQPOS,Male,1,Yes,Yes,71,Yes,DSL,One year,Yes,Bank transfer (automatic),72.9,5139.65,No
3259-KNMRR,Male,1,No,No,57,Yes,DSL,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No
6120-RJKLU,Female,1,Yes,No,62,Yes,DSL,Two year,Yes,Credit card (automatic),79.95,4819.75,No
1596-OQSPS,Female,0,No,No,11,Yes,DSL,Month-to-month,No,Electronic check,51.1,531.15,No
3090-HAWSU,Male,0,No,No,61,Yes,Fiber optic,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes
8725-JEDFD,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.05,1793.25,No
5681-LLOEI,Male,0,Yes,Yes,43,Yes,Fiber optic,One year,Yes,Credit card (automatic),91.25,4013.8,No
8212-DJRCH,Male,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.35,434.5,No
4933-BSAIP,Female,0,Yes,No,40,Yes,No,Two year,No,Mailed check,19.1,780.1,No
9274-CNFMO,Male,1,Yes,No,4,Yes,Fiber optic,Month-to-month,No,Electronic check,74.95,308.7,Yes
2267-WTPYD,Female,1,Yes,No,57,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),94,5438.95,No
0270-THENM,Male,0,Yes,Yes,72,Yes,DSL,Two year,No,Bank transfer (automatic),69.85,5102.35,No
2446-PLQVO,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.3,70.3,Yes
5389-FFVKB,Male,1,Yes,No,32,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes
7009-LGECI,Female,0,No,No,4,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,No
5022-KVDQT,Male,0,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.3,2272.8,No
7964-ZRKKG,Male,0,Yes,No,67,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),88.4,5798.3,No
5868-YWPDW,Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.2,519.15,Yes
4078-SAYYN,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes
1724-IQWNM,Male,0,No,Yes,1,Yes,No,Month-to-month,Yes,Mailed check,19.3,19.3,No
9940-HPQPG,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes
0531-XBKMM,Male,0,No,Yes,66,Yes,DSL,Two year,No,Bank transfer (automatic),65.7,4378.9,No
3452-SRFEG,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,No
4926-UMJZD,Female,0,Yes,No,31,Yes,DSL,Month-to-month,Yes,Mailed check,49.2,1498.55,No
6848-HJTXY,Female,0,Yes,No,64,Yes,No,Two year,No,Credit card (automatic),19.45,1208.6,No
2133-TSRRM,Female,0,No,Yes,34,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),105.35,3688.6,No
3191-CSNMG,Female,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.7,239.45,No
5820-PTRYM,Female,1,Yes,No,56,Yes,DSL,One year,Yes,Credit card (automatic),68.45,4014,No
9609-BENEA,Male,0,Yes,No,35,Yes,DSL,One year,Yes,Electronic check,69,2441.7,No
